0.125	2496
0.375	0
0.625	0
0.875	0
1.125	0
1.375	0
1.625	0
1.875	0
2.125	0
2.375	0
2.625	0
2.875	0
3.125	0
3.375	0
3.625	1576
3.875	283
4.125	0
4.375	0
4.625	0
4.875	0
5.125	0
5.375	0
5.625	0
5.875	0
6.125	0
6.375	0
6.625	0
6.875	0
7.125	0.2
7.375	35.2
7.625	1.2
7.875	0
8.125	0
8.375	0
8.625	0
8.875	0
9.125	0
9.375	0
9.625	0
9.875	0
10.125	0
10.375	0
10.625	0
10.875	0.2
11.125	0
11.375	0
11.625	0
11.875	0
12.125	0
12.375	0
12.625	0
12.875	0
13.125	0
13.375	0
13.625	0
13.875	0
14.125	0
14.375	0
14.625	0
14.875	0
15.125	0
15.375	0
15.625	0
15.875	0
16.125	0
16.375	0
16.625	0
16.875	0
17.125	0
17.375	0
17.625	0
17.875	0
18.125	0
18.375	0
18.625	0
18.875	0
19.125	0
19.375	0
19.625	0
19.875	0
20.125	0
20.375	0
20.625	0
20.875	0
21.125	0
21.375	0
21.625	0
21.875	0
22.125	0
22.375	0
22.625	0
22.875	0
23.125	0
23.375	0
23.625	0
23.875	0
24.125	0
24.375	0
24.625	0
24.875	0
25.125	0
25.375	0
25.625	0
25.875	0
26.125	0
26.375	0
26.625	0
26.875	0
27.125	0
27.375	0
27.625	0
27.875	0
28.125	0
28.375	0
28.625	0
28.875	0
29.125	0
29.375	0
29.625	0
29.875	0
30.125	0
30.375	0
30.625	0
30.875	0
31.125	0
31.375	0
31.625	0
31.875	0
32.125	0
32.375	0
32.625	0
32.875	0
33.125	0
33.375	0
33.625	0
33.875	0
34.125	0
34.375	0
34.625	0
34.875	0
35.125	0
35.375	0
35.625	0
35.875	0
36.125	0
36.375	0
36.625	0
36.875	0
37.125	0
37.375	0
37.625	0
37.875	0
38.125	0
38.375	0
38.625	0
38.875	0
39.125	0
39.375	0
39.625	0
39.875	0
40.125	0
40.375	0
40.625	0
40.875	0
41.125	0
41.375	0
41.625	0
41.875	0
42.125	0
42.375	0
42.625	0
42.875	0
43.125	0
43.375	0
43.625	0
43.875	0
44.125	0
44.375	0
44.625	0
44.875	0
45.125	0
45.375	0
45.625	0
45.875	0
46.125	0
46.375	0
46.625	0
46.875	0
47.125	0
47.375	0
47.625	0
47.875	0
48.125	0
48.375	0
48.625	0
48.875	0
49.125	0
49.375	0
49.625	0
49.875	0
50.125	0
50.375	0
50.625	0
50.875	0
51.125	0
51.375	0
51.625	0
51.875	0
52.125	0
52.375	0
52.625	0
52.875	0
53.125	0
53.375	0
53.625	0
53.875	0
54.125	0
54.375	0
54.625	0
54.875	0
55.125	0
55.375	0
55.625	0
55.875	0
56.125	0
56.375	0
56.625	0
56.875	0
57.125	0
57.375	0
57.625	0
57.875	0
58.125	0
58.375	0
58.625	0
58.875	0
59.125	0
59.375	0
59.625	0
59.875	0
60.125	0
60.375	0
60.625	0
60.875	1
61.125	9.2
61.375	0.2
61.625	0
61.875	0
62.125	0
62.375	0
62.625	0
62.875	0
63.125	0
63.375	0
63.625	0
63.875	0
64.125	0
64.375	0.2
64.625	172
64.875	311.8
65.125	4.2
65.375	0
65.625	0
65.875	0
66.125	0
66.375	0
66.625	0
66.875	0
67.125	0
67.375	0
67.625	0
67.875	0
68.125	8.6
68.375	1037.6
68.625	904
68.875	2.2
69.125	0
69.375	0
69.625	0
69.875	0
70.125	0
70.375	0
70.625	0
70.875	0
71.125	0
71.375	0
71.625	0
71.875	53.2
72.125	1585.4
72.375	656.2
72.625	0.2
72.875	0
73.125	0
73.375	0
73.625	0
73.875	0
74.125	0
74.375	0
74.625	0
74.875	0
75.125	0
75.375	0
75.625	76.2
75.875	892.2
76.125	144.8
76.375	0.2
76.625	0
76.875	0
77.125	0
77.375	0
77.625	0
77.875	0
78.125	0
78.375	0
78.625	0
78.875	0
79.125	0
79.375	14.4
79.625	76.4
79.875	5.6
80.125	0
80.375	0
80.625	0
80.875	0
81.125	0
81.375	0
81.625	0
81.875	0
82.125	0
82.375	0
82.625	0
82.875	0
83.125	0.2
83.375	0.8
83.625	0
83.875	0
84.125	0
84.375	0
84.625	0
84.875	0
85.125	0
85.375	0
85.625	0
85.875	0
86.125	0
86.375	0
86.625	0
86.875	0
87.125	0
87.375	0
87.625	0
87.875	0
88.125	0
88.375	0
88.625	0
88.875	0
89.125	0
89.375	0
89.625	0
89.875	0
90.125	0
90.375	0
90.625	0
90.875	0
91.125	0
91.375	0
91.625	0
91.875	0
92.125	0
92.375	0
92.625	0
92.875	0
93.125	0
93.375	0
93.625	0
93.875	0
94.125	0
94.375	0
94.625	0
94.875	0
95.125	0
95.375	0
95.625	0
95.875	0
96.125	0
96.375	0
96.625	0
96.875	0
97.125	0
97.375	0
97.625	0
97.875	0
98.125	0
98.375	0
98.625	0
98.875	0
99.125	0
99.375	0
99.625	0
99.875	0
